"facturaId","productoId","cantidad"
"10994","4","1"
"10995","1","2"
"10996","4","1"
"10996","5","11"
"10997","3","1"
"10998","1","12"
"10998","2","6"
"10999","2","2"
"10999","4","1"
"10999","6","15"
"11000","6","10"
"11001","2","2"
"11001","4","1"
"11001","6","15"
"11002","3","1"
"11002","4","1"
"11003","1","2"
"11004","3","1"
"11005","6","10"
"11006","4","1"
"11006","5","11"
"11007","1","2"
"11008","3","1"
"11009","3","1"
"11009","4","1"
"11010","1","12"
"11010","2","6"
"11011","2","2"
"11011","4","1"
"11011","6","15"
"11012","4","1"
"11012","5","11"
"11013","3","1"
"11013","4","1"
"11014","1","12"
"11014","2","6"
"11015","6","10"
"11016","4","1"
"11016","5","11"
"11017","1","2"
"11018","3","1"
"11018","4","1"
"11019","6","10"
"11020","2","2"
"11020","4","1"
"11020","6","15"
"11021","3","1"
"11022","4","1"
"11022","5","11"
"11023","4","1"
"11023","5","11"
"11024","1","12"
"11024","2","6"
"11025","1","12"
"11025","2","6"
"11026","6","10"
"11027","3","1"
"11028","1","2"
"11029","3","1"
"11029","4","1"
"11030","4","1"
"11030","5","11"
"11031","2","2"
"11031","4","1"
"11031","6","15"
"11032","1","2"
"11033","1","12"
"11033","2","6"
"11034","2","2"
"11034","4","1"
"11034","6","15"
"11035","1","2"
"11036","3","1"
"11037","1","12"
"11037","2","6"
"11038","4","1"
"11038","5","11"
"11039","2","2"
"11039","4","1"
"11039","6","15"
"11040","3","1"
"11040","4","1"
"11041","3","1"
"11042","1","2"
"11043","6","10"
"11044","3","1"
"11045","1","12"
"11045","2","6"
"11046","3","1"
"11046","4","1"
"11047","4","1"
"11047","5","11"
"11048","2","2"
"11048","4","1"
"11048","6","15"
"11049","1","2"
"11050","4","1"
"11050","5","11"
"11051","1","12"
"11051","2","6"
"11052","6","10"
"11053","3","1"
"11054","2","2"
"11054","4","1"
"11054","6","15"
"11055","3","1"
"11055","4","1"
"11056","6","10"
"11057","3","1"
"11057","4","1"
"11058","1","2"
"11059","4","1"
"11059","5","11"
"11060","6","10"
"11061","3","1"
"11062","1","12"
"11062","2","6"
"11063","2","2"
"11063","4","1"
"11063","6","15"
"11064","1","2"
"11065","2","2"
"11065","4","1"
"11065","6","15"
"11066","6","10"
"11067","3","1"
"11068","6","10"
"11069","3","1"
"11069","4","1"
"11070","1","12"
"11070","2","6"
"11071","3","1"
"11071","4","1"
"11072","1","2"
"11073","4","1"
"11073","5","11"
"11074","1","12"
"11074","2","6"
"11075","3","1"
"11076","3","1"
"11076","4","1"
"11077","2","2"
"11077","4","1"
"11077","6","15"
"11078","4","1"
"11078","5","11"
"11079","6","10"
"11080","1","2"
"11081","4","1"
"11081","5","11"
"11082","1","12"
"11082","2","6"
"11083","3","1"
"11084","6","10"
"11085","3","1"
"11085","4","1"
"11086","2","2"
"11086","4","1"
"11086","6","15"
"11087","1","2"
"11088","3","1"
"11089","4","1"
"11089","5","11"
"11090","1","12"
"11090","2","6"
"11091","6","10"
"11092","3","1"
"11092","4","1"
"11093","2","2"
"11093","4","1"
"11093","6","15"
"11094","1","2"
"11095","4","1"
"11095","5","11"
"11096","1","12"
"11096","2","6"
"11097","6","10"
"11098","1","2"
"11099","3","1"
"11100","3","1"
"11101","4","1"
"11101","5","11"
"11102","1","12"
"11102","2","6"
"11103","2","2"
"11103","4","1"
"11103","6","15"
"11104","6","10"
"11105","3","1"
"11105","4","1"
"11106","1","2"
"11107","4","1"
"11107","5","11"
"11108","1","12"
"11108","2","6"
"11109","3","1"
"11109","4","1"
"11110","2","2"
"11110","4","1"
"11110","6","15"
"11111","2","2"
"11111","4","1"
"11111","6","15"
"11112","3","1"
"11113","3","1"
"11113","4","1"
"11114","1","2"
"11115","6","10"
"11116","4","1"
"11116","5","11"
"11117","1","12"
"11117","2","6"
"11118","6","10"
"11119","1","2"
"11120","3","1"
"11121","4","1"
"11121","5","11"
"11122","2","2"
"11122","4","1"
"11122","6","15"
"11123","1","12"
"11123","2","6"
"11124","3","1"
"11125","3","1"
"11125","4","1"
"11126","2","2"
"11126","4","1"
"11126","6","15"
"11127","1","2"
"11128","3","1"
"11128","4","1"
"11129","6","10"
"11130","4","1"
"11130","5","11"
"11131","1","12"
"11131","2","6"
"11132","3","1"
"11133","2","2"
"11133","4","1"
"11133","6","15"
"11134","3","1"
"11134","4","1"
"11135","6","10"
"11136","1","2"
"11137","1","12"
"11137","2","6"
"11138","4","1"
"11138","5","11"
"11139","3","1"
"11140","1","2"
"11141","3","1"
"11142","1","12"
"11142","2","6"
"11143","6","10"
"11144","6","10"
"11145","2","2"
"11145","4","1"
"11145","6","15"
"11146","3","1"
"11146","4","1"
"11147","1","12"
"11147","2","6"
"11148","3","1"
"11148","4","1"
"11149","4","1"
"11149","5","11"
"11150","4","1"
"11150","5","11"
"11151","1","2"
"11152","3","1"
"11152","4","1"
"11153","3","1"
"11154","2","2"
"11154","4","1"
"11154","6","15"
"11155","6","10"
"11156","1","2"
"11157","4","1"
"11157","5","11"
"11158","2","2"
"11158","4","1"
"11158","6","15"
"11159","1","12"
"11159","2","6"
"11160","3","1"
"11161","2","2"
"11161","4","1"
"11161","6","15"
"11162","6","10"
"11163","3","1"
"11163","4","1"
"11164","1","12"
"11164","2","6"
"11165","3","1"
"11166","6","10"
"11167","3","1"
"11167","4","1"
"11168","2","2"
"11168","4","1"
"11168","6","15"
"11169","4","1"
"11169","5","11"
"11170","4","1"
"11170","5","11"
"11171","4","1"
"11171","5","11"
"11172","1","2"
"11173","1","2"
"11174","1","12"
"11174","2","6"
"11175","3","1"
"11176","6","10"
"11177","1","2"
"11178","2","2"
"11178","4","1"
"11178","6","15"
"11179","4","1"
"11179","5","11"
"11180","3","1"
"11180","4","1"
"11181","1","12"
"11181","2","6"
"11182","6","10"
"11183","1","2"
"11184","3","1"
"11185","3","1"
"11185","4","1"
"11186","2","2"
"11186","4","1"
"11186","6","15"
"11187","1","12"
"11187","2","6"
"11188","4","1"
"11188","5","11"
"11189","2","2"
"11189","4","1"
"11189","6","15"
"11190","3","1"
"11191","3","1"
"11191","4","1"
"11192","6","10"
"11193","1","2"
"11194","4","1"
"11194","5","11"
"11195","1","12"
"11195","2","6"
"11196","2","2"
"11196","4","1"
"11196","6","15"
"11197","3","1"
"11198","1","2"
"11199","3","1"
"11199","4","1"
"11200","3","1"
"11200","4","1"
"11201","6","10"
"11202","1","12"
"11202","2","6"
"11203","1","2"
"11204","4","1"
"11204","5","11"
"11205","1","12"
"11205","2","6"
"11206","2","2"
"11206","4","1"
"11206","6","15"
"11207","3","1"
"11208","3","1"
"11209","6","10"
"11210","2","2"
"11210","4","1"
"11210","6","15"
"11211","6","10"
"11212","1","2"
"11213","3","1"
"11213","4","1"
"11214","4","1"
"11214","5","11"
"11215","4","1"
"11215","5","11"
"11216","1","12"
"11216","2","6"
"11217","3","1"
"11217","4","1"
"11218","3","1"
"11219","2","2"
"11219","4","1"
"11219","6","15"
"11220","3","1"
"11221","4","1"
"11221","5","11"
"11222","6","10"
"11223","1","2"
"11224","4","1"
"11224","5","11"
"11225","1","12"
"11225","2","6"
"11226","1","2"
"11227","6","10"
"11228","1","12"
"11228","2","6"
"11229","2","2"
"11229","4","1"
"11229","6","15"
"11230","3","1"
"11231","6","10"
"11232","3","1"
"11232","4","1"
"11233","4","1"
"11233","5","11"
"11234","2","2"
"11234","4","1"
"11234","6","15"
"11235","1","2"
"11236","1","12"
"11236","2","6"
"11237","6","10"
"11238","1","12"
"11238","2","6"
"11239","3","1"
"11240","1","2"
"11241","3","1"
"11242","3","1"
"11242","4","1"
"11243","6","10"
"11244","2","2"
"11244","4","1"
"11244","6","15"
"11245","3","1"
"11245","4","1"
"11246","3","1"
"11246","4","1"
"11247","1","12"
"11247","2","6"
"11248","4","1"
"11248","5","11"
"11249","3","1"
"11250","1","2"
"11251","2","2"
"11251","4","1"
"11251","6","15"
"11252","6","10"
"11253","4","1"
"11253","5","11"
"11254","2","2"
"11254","4","1"
"11254","6","15"
"11255","1","2"
"11256","4","1"
"11256","5","11"
"11257","1","12"
"11257","2","6"
"11258","3","1"
"11259","2","2"
"11259","4","1"
"11259","6","15"
"11260","3","1"
"11260","4","1"
"11261","6","10"
"11262","3","1"
"11262","4","1"
"11263","4","1"
"11263","5","11"
"11264","1","2"
"11265","1","12"
"11265","2","6"
"11266","3","1"
"11267","2","2"
"11267","4","1"
"11267","6","15"
"11268","6","10"
"11269","3","1"
"11269","4","1"
"11270","1","2"
"11271","3","1"
"11272","4","1"
"11272","5","11"
"11273","1","12"
"11273","2","6"
"11274","2","2"
"11274","4","1"
"11274","6","15"
"11275","6","10"
"11276","3","1"
"11276","4","1"
"11277","4","1"
"11277","5","11"
"11278","1","2"
"11279","1","12"
"11279","2","6"
"11280","3","1"
"11281","2","2"
"11281","4","1"
"11281","6","15"
"11282","6","10"
"11283","1","2"
"11284","3","1"
"11284","4","1"
"11285","4","1"
"11285","5","11"
"11286","3","1"
"11287","1","12"
"11287","2","6"
"11288","6","10"
"11289","3","1"
"11289","4","1"
"11290","2","2"
"11290","4","1"
"11290","6","15"
"11291","3","1"
"11292","1","2"
"11293","4","1"
"11293","5","11"
"11294","1","12"
"11294","2","6"
"11295","6","10"
"11296","2","2"
"11296","4","1"
"11296","6","15"
"11297","3","1"
"11297","4","1"
"11298","1","12"
"11298","2","6"
"11299","4","1"
"11299","5","11"
"11300","1","2"
"11301","4","1"
"11301","5","11"
"11302","3","1"
"11303","1","2"
"11304","6","10"
"11305","1","12"
"11305","2","6"
"11306","2","2"
"11306","4","1"
"11306","6","15"
"11307","6","10"
"11308","3","1"
"11309","3","1"
"11309","4","1"
"11310","1","2"
"11311","2","2"
"11311","4","1"
"11311","6","15"
"11312","4","1"
"11312","5","11"
"11313","3","1"
"11313","4","1"
"11314","1","12"
"11314","2","6"
"11315","3","1"
"11316","3","1"
"11316","4","1"
"11317","2","2"
"11317","4","1"
"11317","6","15"
"11318","4","1"
"11318","5","11"
"11319","6","10"
"11320","4","1"
"11320","5","11"
"11321","3","1"
"11322","6","10"
"11323","1","2"
"11324","3","1"
"11324","4","1"
"11325","4","1"
"11325","5","11"
"11326","2","2"
"11326","4","1"
"11326","6","15"
"11327","1","2"
"11328","1","12"
"11328","2","6"
"11329","4","1"
"11329","5","11"
"11330","3","1"
"11331","6","10"
"11332","2","2"
"11332","4","1"
"11332","6","15"
"11333","3","1"
"11333","4","1"
"11334","1","2"
"11335","2","2"
"11335","4","1"
"11335","6","15"
"11336","1","12"
"11336","2","6"
"11337","3","1"
"11338","3","1"
"11338","4","1"
"11339","1","12"
"11339","2","6"
"11340","4","1"
"11340","5","11"
"11341","3","1"
"11341","4","1"
"11342","1","2"
"11343","1","12"
"11343","2","6"
"11344","6","10"
"11345","4","1"
"11345","5","11"
"11346","2","2"
"11346","4","1"
"11346","6","15"
"11347","1","2"
"11348","3","1"
"11349","1","12"
"11349","2","6"
"11350","3","1"
"11351","4","1"
"11351","5","11"
"11352","3","1"
"11352","4","1"
"11353","6","10"
"11354","3","1"
"11355","1","2"
"11356","1","12"
"11356","2","6"
"11357","2","2"
"11357","4","1"
"11357","6","15"
"11358","6","10"
"11359","3","1"
"11359","4","1"
"11360","1","2"
"11361","2","2"
"11361","4","1"
"11361","6","15"
"11362","6","10"
"11363","1","12"
"11363","2","6"
"11364","3","1"
"11365","6","10"
"11366","2","2"
"11366","4","1"
"11366","6","15"
"11367","3","1"
"11367","4","1"
"11368","3","1"
"11369","1","2"
"11370","4","1"
"11370","5","11"
"11371","1","12"
"11371","2","6"
"11372","6","10"
"11373","2","2"
"11373","4","1"
"11373","6","15"
"11374","4","1"
"11374","5","11"
"11375","3","1"
"11375","4","1"
"11376","4","1"
"11376","5","11"
"11377","3","1"
"11377","4","1"
"11378","6","10"
"11379","1","2"
"11380","1","12"
"11380","2","6"
"11381","3","1"
"11382","4","1"
"11382","5","11"
"11383","2","2"
"11383","4","1"
"11383","6","15"
"11384","1","2"
"11385","3","1"
"11385","4","1"
"11386","3","1"
"11387","1","12"
"11387","2","6"
"11388","6","10"
"11389","2","2"
"11389","4","1"
"11389","6","15"
"11390","1","2"
"11391","4","1"
"11391","5","11"
"11392","1","2"
"11393","4","1"
"11393","5","11"
"11394","1","12"
"11394","2","6"
"11395","3","1"
"11396","6","10"
"11397","3","1"
"11398","1","12"
"11398","2","6"
"11399","3","1"
"11399","4","1"
"11400","1","2"
"11401","2","2"
"11401","4","1"
"11401","6","15"
"11402","6","10"
"11403","3","1"
"11403","4","1"
"11404","3","1"
"11405","4","1"
"11405","5","11"
"11406","1","12"
"11406","2","6"
"11407","2","2"
"11407","4","1"
"11407","6","15"
"11408","3","1"
"11408","4","1"
"11409","6","10"
"11410","2","2"
"11410","4","1"
"11410","6","15"
"11411","3","1"
"11411","4","1"
"11412","4","1"
"11412","5","11"
"11413","3","1"
"11414","1","2"
"11415","6","10"
"11416","3","1"
"11417","4","1"
"11417","5","11"
"11418","1","12"
"11418","2","6"
"11419","6","10"
"11420","2","2"
"11420","4","1"
"11420","6","15"
"11421","3","1"
"11421","4","1"
"11422","2","2"
"11422","4","1"
"11422","6","15"
"11423","4","1"
"11423","5","11"
"11424","1","2"
"11425","1","12"
"11425","2","6"
"11426","2","2"
"11426","4","1"
"11426","6","15"
"11427","3","1"
"11427","4","1"
"11428","1","2"
"11429","6","10"
"11430","4","1"
"11430","5","11"
"11431","1","12"
"11431","2","6"
"11432","1","12"
"11432","2","6"
"11433","3","1"
"11434","3","1"
"11435","3","1"
"11435","4","1"
"11436","6","10"
"11437","1","2"
"11438","4","1"
"11438","5","11"
"11439","2","2"
"11439","4","1"
"11439","6","15"
"11440","1","12"
"11440","2","6"
"11441","1","2"
"11442","2","2"
"11442","4","1"
"11442","6","15"
"11443","3","1"
"11444","6","10"
"11445","3","1"
"11445","4","1"
"11446","4","1"
"11446","5","11"
"11447","3","1"
"11447","4","1"
"11448","2","2"
"11448","4","1"
"11448","6","15"
"11449","6","10"
"11450","3","1"
"11451","1","2"
"11452","4","1"
"11452","5","11"
"11453","1","2"
"11454","1","12"
"11454","2","6"
"11455","3","1"
"11456","6","10"
"11457","1","12"
"11457","2","6"
"11458","3","1"
"11458","4","1"
"11459","2","2"
"11459","4","1"
"11459","6","15"
"11460","4","1"
"11460","5","11"
"11461","1","2"
"11462","4","1"
"11462","5","11"
"11463","1","12"
"11463","2","6"
"11464","2","2"
"11464","4","1"
"11464","6","15"
"11465","3","1"
"11466","6","10"
"11467","3","1"
"11467","4","1"
"11468","1","2"
"11469","3","1"
"11469","4","1"
"11470","6","10"
"11471","1","12"
"11471","2","6"
"11472","4","1"
"11472","5","11"
"11473","4","1"
"11473","5","11"
"11474","3","1"
"11475","2","2"
"11475","4","1"
"11475","6","15"
"11476","1","2"
"11477","3","1"
"11478","1","12"
"11478","2","6"
"11479","6","10"
"11480","2","2"
"11480","4","1"
"11480","6","15"
"11481","3","1"
"11481","4","1"
"11482","1","2"
"11483","4","1"
"11483","5","11"
"11484","1","12"
"11484","2","6"
"11485","4","1"
"11485","5","11"
"11486","1","12"
"11486","2","6"
"11487","1","2"
"11488","3","1"
"11489","3","1"
"11489","4","1"
"11490","2","2"
"11490","4","1"
"11490","6","15"
"11491","3","1"
"11491","4","1"
"11492","1","12"
"11492","2","6"
"11493","6","10"
"11494","4","1"
"11494","5","11"
"11495","1","2"
"11496","3","1"
"11497","6","10"
"11498","2","2"
"11498","4","1"
"11498","6","15"
"11499","2","2"
"11499","4","1"
"11499","6","15"
"11500","3","1"
"11500","4","1"
"11501","3","1"
"11502","6","10"
"11503","3","1"
"11504","6","10"
"11505","2","2"
"11505","4","1"
"11505","6","15"
"11506","4","1"
"11506","5","11"
"11507","3","1"
"11507","4","1"
"11508","4","1"
"11508","5","11"
"11509","3","1"
"11510","1","2"
"11511","1","12"
"11511","2","6"
"11512","1","12"
"11512","2","6"
"11513","4","1"
"11513","5","11"
"11514","3","1"
"11514","4","1"
"11515","6","10"
"11516","2","2"
"11516","4","1"
"11516","6","15"
"11517","1","2"
"11518","1","2"
"11519","1","12"
"11519","2","6"
"11520","6","10"
"11521","4","1"
"11521","5","11"
"11522","1","2"
"11523","2","2"
"11523","4","1"
"11523","6","15"
"11524","3","1"
"11525","1","12"
"11525","2","6"
"11526","3","1"
"11526","4","1"
"11527","1","2"
"11528","6","10"
"11529","2","2"
"11529","4","1"
"11529","6","15"
"11530","4","1"
"11530","5","11"
"11531","3","1"
"11532","1","12"
"11532","2","6"
"11533","3","1"
"11533","4","1"
"11534","3","1"
"11535","3","1"
"11535","4","1"
"11536","2","2"
"11536","4","1"
"11536","6","15"
"11537","6","10"
"11538","4","1"
"11538","5","11"
"11539","1","2"
"11540","6","10"
"11541","4","1"
"11541","5","11"
"11542","3","1"
"11543","1","12"
"11543","2","6"
"11544","3","1"
"11544","4","1"
"11545","2","2"
"11545","4","1"
"11545","6","15"
"11546","6","10"
"11547","2","2"
"11547","4","1"
"11547","6","15"
"11548","3","1"
"11549","3","1"
"11549","4","1"
"11550","1","2"
"11551","1","12"
"11551","2","6"
"11552","1","2"
"11553","4","1"
"11553","5","11"
"11554","2","2"
"11554","4","1"
"11554","6","15"
"11555","1","12"
"11555","2","6"
"11556","3","1"
"11557","2","2"
"11557","4","1"
"11557","6","15"
"11558","1","12"
"11558","2","6"
"11559","6","10"
"11560","3","1"
"11560","4","1"
"11561","4","1"
"11561","5","11"
"11562","6","10"
"11563","4","1"
"11563","5","11"
"11564","1","2"
"11565","1","2"
"11566","2","2"
"11566","4","1"
"11566","6","15"
"11567","3","1"
"11568","1","12"
"11568","2","6"
"11569","3","1"
"11570","6","10"
"11571","3","1"
"11571","4","1"
"11572","2","2"
"11572","4","1"
"11572","6","15"
"11573","3","1"
"11573","4","1"
"11574","3","1"
"11575","1","12"
"11575","2","6"
"11576","6","10"
"11577","3","1"
"11577","4","1"
"11578","4","1"
"11578","5","11"
"11579","1","2"
"11580","2","2"
"11580","4","1"
"11580","6","15"
"11581","1","12"
"11581","2","6"
"11582","3","1"
"11583","3","1"
"11583","4","1"
"11584","1","2"
"11585","6","10"
"11586","4","1"
"11586","5","11"
"11587","1","2"
"11588","4","1"
"11588","5","11"
"11589","3","1"
"11590","6","10"
"11591","1","12"
"11591","2","6"
"11592","3","1"
"11593","4","1"
"11593","5","11"
"11594","1","2"
"11595","1","12"
"11595","2","6"
"11596","2","2"
"11596","4","1"
"11596","6","15"
"11597","2","2"
"11597","4","1"
"11597","6","15"
"11598","6","10"
"11599","3","1"
"11599","4","1"
"11600","4","1"
"11600","5","11"
"11601","1","2"
"11602","3","1"
"11602","4","1"
"11603","3","1"
"11604","1","12"
"11604","2","6"
"11605","2","2"
"11605","4","1"
"11605","6","15"
"11606","4","1"
"11606","5","11"
"11607","6","10"
"11608","1","12"
"11608","2","6"
"11609","4","1"
"11609","5","11"
"11610","3","1"
"11610","4","1"
"11611","4","1"
"11611","5","11"
"11612","3","1"
"11613","2","2"
"11613","4","1"
"11613","6","15"
"11614","6","10"
"11615","1","2"
"11616","1","12"
"11616","2","6"
"11617","6","10"
"11618","1","2"
"11619","3","1"
"11620","2","2"
"11620","4","1"
"11620","6","15"
"11621","3","1"
"11621","4","1"
"11622","3","1"
"11622","4","1"
"11623","1","2"
"11624","4","1"
"11624","5","11"
"11625","3","1"
"11626","1","12"
"11626","2","6"
"11627","1","2"
"11628","4","1"
"11628","5","11"
"11629","6","10"
"11630","2","2"
"11630","4","1"
"11630","6","15"
"11631","2","2"
"11631","4","1"
"11631","6","15"
"11632","1","2"
"11633","6","10"
"11634","1","12"
"11634","2","6"
"11635","4","1"
"11635","5","11"
"11636","3","1"
"11636","4","1"
"11637","2","2"
"11637","4","1"
"11637","6","15"
"11638","3","1"
"11639","3","1"
"11639","4","1"
"11640","6","10"
"11641","3","1"
"11641","4","1"
"11642","1","2"
"11643","4","1"
"11643","5","11"
"11644","1","12"
"11644","2","6"
"11645","3","1"
"11646","2","2"
"11646","4","1"
"11646","6","15"
"11647","6","10"
"11648","3","1"
"11648","4","1"
"11649","1","12"
"11649","2","6"
"11650","3","1"
"11651","1","12"
"11651","2","6"
"11652","6","10"
"11653","2","2"
"11653","4","1"
"11653","6","15"
"11654","3","1"
"11654","4","1"
"11655","1","2"
"11656","1","2"
"11657","4","1"
"11657","5","11"
"11658","3","1"
"11659","1","12"
"11659","2","6"
"11660","3","1"
"11661","2","2"
"11661","4","1"
"11661","6","15"
"11662","4","1"
"11662","5","11"
"11663","3","1"
"11663","4","1"
"11664","6","10"
"11665","4","1"
"11665","5","11"
"11666","1","2"
"11667","1","12"
"11667","2","6"
"11668","3","1"
"11669","4","1"
"11669","5","11"
"11670","6","10"
"11671","2","2"
"11671","4","1"
"11671","6","15"
"11672","1","2"
"11673","3","1"
"11673","4","1"
"11674","4","1"
"11674","5","11"
"11675","1","12"
"11675","2","6"
"11676","3","1"
"11677","6","10"
"11678","1","12"
"11678","2","6"
"11679","1","2"
"11680","2","2"
"11680","4","1"
"11680","6","15"
"11681","3","1"
"11682","2","2"
"11682","4","1"
"11682","6","15"
"11683","3","1"
"11683","4","1"
"11684","3","1"
"11684","4","1"
"11685","1","2"
"11686","6","10"
"11687","4","1"
"11687","5","11"
"11688","4","1"
"11688","5","11"
"11689","3","1"
"11690","1","12"
"11690","2","6"
"11691","1","2"
"11692","2","2"
"11692","4","1"
"11692","6","15"
"11693","2","2"
"11693","4","1"
"11693","6","15"
